Key;Item Type;Publication Year;Author;Title;Journal Name;Conference Name;DOI
X7ESI9PE;conferencePaper;2022;"Li, F.; Yan, H.; Jin, G.; Liu, Y.; Li, Y.; Jin, D.";Automated Spatio-Temporal Synchronous Modeling with Multiple Graphs for Traffic Prediction;;International Conference on Information and Knowledge Management, Proceedings;10.1145/3511808.3557243
YVRIYVCP;journalArticle;2022;"Kolář, J.; Macek, M.; Tkáč, P.; Novák, D.; Abraham, V.";Long-term demographic trends and spatio-temporal distribution of past human activity in Central Europe: Comparison of archaeological and palaeoecological proxies;Quaternary Science Reviews;;10.1016/j.quascirev.2022.107834
229LBY6E;journalArticle;2023;"Fang, Y.; Li, Z.; Yan, J.; Sui, X.; Liu, H.";Study of Spatio-Temporal Modeling in Video Quality Assessment;IEEE Transactions on Image Processing;;10.1109/TIP.2023.3272480
SUDBI6HY;journalArticle;2022;"Zhu, J.; Zeng, Q.; Han, F.; Cao, H.; Bian, Y.; Wei, C.";Study on the Construction of a Time-Space Four-Dimensional Combined Imaging Model and Moving Target Location Prediction Model;Sensors;;10.3390/s22176375
XNPLCA5I;journalArticle;2023;"Wang, D.; Tong, X.; Dai, C.; Guo, C.; Lei, Y.; Qiu, C.; Li, H.; Sun, Y.";Voxel modeling and association of ubiquitous spatiotemporal information in natural language texts;International Journal of Digital Earth;;10.1080/17538947.2023.2185692
GMV4KHXR;journalArticle;2022;"Wright, W.J.; Neitlich, P.N.; Shiel, A.E.; Hooten, M.B.";Mechanistic spatial models for heavy metal pollution;Environmetrics;;10.1002/env.2760
XTWUJTKC;journalArticle;2022;"Ayele, G.T.; Seka, A.M.; Taddese, H.; Jemberrie, M.A.; Ndehedehe, C.E.; Demissie, S.S.; Awange, J.L.; Jeong, J.; Hamilton, D.P.; Melesse, A.M.";Relationship of Attributes of Soil and Topography with Land Cover Change in the Rift Valley Basin of Ethiopia;Remote Sensing;;10.3390/rs14143257
4TM3ZYEI;journalArticle;2023;"Fan, B.; Zhuang, Y.; Liu, Z.; Gan, M.; Xu, K.";Reduced order model-based observer design for online temperature distribution estimation in lithium-ion batteries;Nonlinear Dynamics;;10.1007/s11071-022-08025-x
4WTKLMCU;journalArticle;2023;"Abdulsalam, F.I.; Antúnez, P.; Jawjit, W.";Spatio-temporal dengue risk modelling in the south of Thailand: a Bayesian approach to dengue vulnerability;PeerJ;;10.7717/peerj.15619
KTYISFUL;journalArticle;2022;"Dimakopoulou, K.; Samoli, E.; Analitis, A.; Schwartz, J.; Beevers, S.; Kitwiroon, N.; Beddows, A.; Barratt, B.; Rodopoulou, S.; Zafeiratou, S.; Gulliver, J.; Katsouyanni, K.";Development and Evaluation of Spatio-Temporal Air Pollution Exposure Models and Their Combinations in the Greater London Area, UK;International Journal of Environmental Research and Public Health;;10.3390/ijerph19095401
W4GY5Q3X;journalArticle;2022;"Zhang, B.; Li, F.; Sang, H.; Cressie, N.";Inferring Changes in Arctic Sea Ice through a Spatio-Temporal Logistic Autoregression Fitted to Remote-Sensing Data;Remote Sensing;;10.3390/rs14235995
852LQWBT;journalArticle;2022;"Yip, A.; Smith-Roberge, J.; Khorasani, S.H.; Aucoin, M.G.; Ingalls, B.P.";Calibrating spatiotemporal models of microbial communities to microscopy data: A review;PLoS Computational Biology;;10.1371/journal.pcbi.1010533
Q5A3B96Y;journalArticle;2023;"Akbari, B.; Zhu, H.; Pan, Y.-J.; Tharmarasa, R.";Nonparametric Spatio-Temporal Joint Probabilistic Data Association Coupled Filter and Interfering Extended Target Tracking;IEEE Access;;10.1109/ACCESS.2023.3320983
VUDBU6CA;journalArticle;2023;"Adams, J.; Khan, N.; Morris, A.; Elhabian, S.";Learning spatiotemporal statistical shape models for non-linear dynamic anatomies;Frontiers in Bioengineering and Biotechnology;;10.3389/fbioe.2023.1086234
6H3HGR9G;journalArticle;2022;"Ferreira, G.; Mateu, J.; Porcu, E.";Multivariate Kalman filtering for spatio-temporal processes;Stochastic Environmental Research and Risk Assessment;;10.1007/s00477-022-02266-3
3SA5TKGV;journalArticle;2023;Han, Z.;Multimodal intelligent logistics robot combining 3D CNN, LSTM, and visual SLAM for path planning and control;Frontiers in Neurorobotics;;10.3389/fnbot.2023.1285673
MMG2L8RM;journalArticle;2022;"Briz-Redón, Á.; Serrano-Aroca, Á.";On the association between COVID-19 vaccination levels and incidence and lethality rates at a regional scale in Spain;Stochastic Environmental Research and Risk Assessment;;10.1007/s00477-021-02166-y
I94NXUM2;journalArticle;2022;"Chen, P.; Zhang, D.; Liu, J.; Jian, I.Y.";Assessing personal exposure to COVID-19 transmission in public indoor spaces based on fine-grained trajectory data: A simulation study;Building and Environment;;10.1016/j.buildenv.2022.109153
9WATZG9K;journalArticle;2022;"Su, Q.; Bergquist, R.; Ke, Y.; Dai, J.; He, Z.; Gao, F.; Zhang, Z.; Hu, Y.";A comparison of modelling the spatio-temporal pattern of disease: a case study of schistosomiasis japonica in Anhui Province, China;Transactions of the Royal Society of Tropical Medicine and Hygiene;;10.1093/trstmh/trab174
A2N2SD4B;journalArticle;2022;"Hou, S.; Li, W.; Liu, T.; Zhou, S.; Guan, J.; Qin, R.; Wang, Z.";MIMO: A Unified Spatio-Temporal Model for Multi-Scale Sea Surface Temperature Prediction;Remote Sensing;;10.3390/rs14102371
A73YJI4W;journalArticle;2023;"Grüss, A.; Thorson, J.T.; Anderson, O.F.; O’driscoll, R.L.; Heller-Shipley, M.; Goodman, S.";Spatially varying catchability for integrating research survey data with other data sources: case studies involving observer samples, industry-cooperative surveys, and predators as samplers;Canadian Journal of Fisheries and Aquatic Sciences;;10.1139/cjfas-2023-0051
IMN6SD7U;conferencePaper;2023;"Ploner, S.B.; Chen, S.; Won, J.; Husvogt, L.; Breininger, K.; Schottenhamml, J.; Fujimoto, J.G.; Maier, A.K.";Abstract: A Spatiotemporal Model for Precise and Efficient Fully-automatic 3D Motion Correction in OCT;;Informatik aktuell;10.1007/978-3-658-41657-7_57
PDV2MCYD;journalArticle;2023;"Armando, C.J.; Rocklöv, J.; Sidat, M.; Tozan, Y.; Mavume, A.F.; Bunker, A.; Sewes, M.O.";Climate variability, socio-economic conditions and vulnerability to malaria infections in Mozambique 2016–2018: a spatial temporal analysis;Frontiers in Public Health;;10.3389/fpubh.2023.1162535
KUSF34EQ;journalArticle;2022;Johnson, D.P.;Population-Based Disparities in U.S. Urban Heat Exposure from 2003 to 2018;International Journal of Environmental Research and Public Health;;10.3390/ijerph191912314
PQA65RRX;journalArticle;2022;Nourani, V.;Application of the artificial intelligence approach and remotely sensed imagery for soil moisture evaluation;Hydrology Research;;10.2166/NH.2022.111
Q52ADRQB;journalArticle;2022;"Xu, J.; Yang, Z.; Han, B.; Yang, W.; Duan, Y.; Fu, Q.; Bai, Z.";A unified empirical modeling approach for particulate matter and NO2 in a coastal city in China;Chemosphere;;10.1016/j.chemosphere.2022.134384
GQFW3FRE;journalArticle;2023;"Crucinio, F.R.; Johansen, A.M.";A DIVIDE-AND-CONQUER SEQUENTIAL MONTE CARLO APPROACH TO HIGH DIMENSIONAL FILTERING;Statistica Sinica;;10.5705/SS.202022.0243
VKVCV8GG;journalArticle;2023;"Zabini, F.; Masini, B.M.";Performance Limits of Spatially Distributed Molecular Communications With Receiver Saturation;IEEE Transactions on Molecular, Biological, and Multi-Scale Communications;;10.1109/TMBMC.2022.3225740
QLI7KKRL;journalArticle;2023;"Celora, G.L.; Byrne, H.M.; Kevrekidis, P.G.";Spatio-temporal modelling of phenotypic heterogeneity in tumour tissues and its impact on radiotherapy treatment;Journal of Theoretical Biology;;10.1016/j.jtbi.2022.111248
ELP3IADI;journalArticle;2022;Ahlqvist, T.;An outline of future-oriented dialectics: Conceptualising dialectical positions, trajectories and processes in the context of futures research;Futures;;10.1016/j.futures.2022.103037
XEZS5B8U;journalArticle;2023;"Liang, X.; Hu, F.; Li, X.; Zhang, L.; Cao, H.; Li, H.";Spatio-Temporal Wind Speed Prediction Based on Improved Residual Shrinkage Network;Sustainability (Switzerland);;10.3390/su15075871
SV488XBH;journalArticle;2023;"Willard, H.F.; Deutekom, E.S.; Allemand, D.; Tambutté, S.; Kaandorp, J.A.";Testing hypotheses on the calcification in scleractinian corals using a spatio-temporal model that shows a high degree of robustness;Journal of Theoretical Biology;;10.1016/j.jtbi.2022.111382
JEX7CNLT;journalArticle;2022;"Suzuki, K.K.; Kuwano, Y.; Kanamori, Y.; Kawauchi, Y.; Uchimura, Y.; Yasuda, M.; Kondoh, H.; Oka, T.";A 25-Year Study of the Population Dynamics of a Harvested Population of Sika Deer on Kyushu Island, Japan;Forests;;10.3390/f13050760
K9BATEQ7;journalArticle;2022;Lamboni, M.;Weak derivative-based expansion of functions: ANOVA and some inequalities;Mathematics and Computers in Simulation;;10.1016/j.matcom.2021.12.019
F8I6XR9K;journalArticle;2023;"Liu, Z.; Lin, Y.; Hoover, J.; Beene, D.; Charley, P.H.; Singer, N.";Individual level spatial-temporal modelling of exposure potential of livestock in the Cove Wash watershed, Arizona;Annals of GIS;;10.1080/19475683.2022.2075935
QGVP3PAD;journalArticle;2023;"Li, G.; Denise, H.; Diggle, P.; Grimsley, J.; Holmes, C.; James, D.; Jersakova, R.; Mole, C.; Nicholson, G.; Smith, C.R.; Richardson, S.; Rowe, W.; Rowlingson, B.; Torabi, F.; Wade, M.J.; Blangiardo, M.";A spatio-temporal framework for modelling wastewater concentration during the COVID-19 pandemic;Environment International;;10.1016/j.envint.2023.107765
XRGL55JW;journalArticle;2023;"Sharma, S.; Dolean, V.; Jolivet, P.; Robinson, B.; Edwards, J.D.; Kendzerska, T.; Sarkar, A.";Scalable computational algorithms for geospatial COVID-19 spread using high performance computing;Mathematical Biosciences and Engineering;;10.3934/mbe.2023655
LZECLQNX;journalArticle;2022;"Ahmadi Basiri, E.; Taghavi-Shahri, S.M.; Mahaki, B.; Amini, H.";Functional Kriging for Spatiotemporal Modeling of Nitrogen Dioxide in a Middle Eastern Megacity;Atmosphere;;10.3390/atmos13071095
MPWKPQYV;journalArticle;2022;"Kaur, K.; Lesseur, C.; Deyssenroth, M.A.; Kloog, I.; Schwartz, J.D.; Marsit, C.J.; Chen, J.";PM2.5 exposure during pregnancy is associated with altered placental expression of lipid metabolic genes in a US birth cohort;Environmental Research;;10.1016/j.envres.2022.113066
XH26AVYZ;journalArticle;2022;"Ramirez Camargo, L.; Castro, G.; Gruber, K.; Jewell, J.; Klingler, M.; Turkovska, O.; Wetterlund, E.; Schmidt, J.";Pathway to a land-neutral expansion of Brazilian renewable fuel production;Nature Communications;;10.1038/s41467-022-30850-2
SKAVXMS8;journalArticle;2022;"Shukhtina, M.A.; Sergeev, V.A.; Rogov, D.D.";Dipolarization-induced energetic electron precipitation during continuously active periods and isolated substorms;Frontiers in Physics;;10.3389/fphy.2022.977286
U5XZJ2JQ;journalArticle;2022;"Golab, A.; Zwickl-Bernhard, S.; Perger, T.; Auer, H.";Spatio-temporal charging model for the identification of bottlenecks in planned highway charging infrastructure for passenger BEVs;Elektrotechnik und Informationstechnik;;10.1007/s00502-022-01074-5
FIFV9LZE;journalArticle;2023;"Bryan, M.D.; Thorson, J.T.";The performance of model-based indices given alternative sampling strategies in a climate-adaptive survey design;Frontiers in Marine Science;;10.3389/fmars.2023.1198260
EYSR2EKS;journalArticle;2022;"Matsena Zingoni, Z.; Chirwa, T.; Todd, J.; Musenge, E.";Loss to Follow-Up Risk among HIV Patients on ART in Zimbabwe, 2009–2016: Hierarchical Bayesian Spatio-Temporal Modeling;International Journal of Environmental Research and Public Health;;10.3390/ijerph191711013
BDKN66DU;journalArticle;2022;"Di Biagio, K.; Baldini, M.; Dolcini, J.; Serafini, P.; Sarti, D.; Dorillo, I.; Ranzi, A.; Settimo, G.; Bartolacci, S.; Simeoni, T.V.; Prospero, E.";Atmospheric particulate matter effects on SARS-CoV-2 infection and spreading dynamics: A spatio-temporal point process model;Environmental Research;;10.1016/j.envres.2022.113617
EHP9BNET;conferencePaper;2023;"Deng, A.; Yang, T.; Chen, C.";A Large-scale Study of Spatiotemporal Representation Learning with a New Benchmark on Action Recognition;;Proceedings of the IEEE International Conference on Computer Vision;10.1109/ICCV51070.2023.01876
A5RKSGSQ;journalArticle;2022;"Ibeji, J.U.; Mwambi, H.; Iddrisu, A.-K.";Bayesian spatio-temporal modelling and mapping of malaria and anaemia among children between 0 and 59 months in Nigeria;Malaria Journal;;10.1186/s12936-022-04319-y
TFHE7MPJ;journalArticle;2023;"Zhang, X.; Xie, X.; Lai, J.; Zheng, W.-S.";Cross-Camera Trajectories Help Person Retrieval in a Camera Network;IEEE Transactions on Image Processing;;10.1109/TIP.2023.3290515
IHUZVMIW;journalArticle;2023;"Ayling, S.; Milusheva, S.; Kashangura, F.M.; Hoo, Y.R.; Sturrock, H.; Joseph, G.";A stitch in time: The importance of water and sanitation services (WSS) infrastructure maintenance for cholera risk. A geospatial analysis in Harare, Zimbabwe;PLoS Neglected Tropical Diseases;;10.1371/journal.pntd.0011353
KGDUYD7V;journalArticle;2023;"Tönnies, T.; Hoyer, A.; Brinks, R.; Kuss, O.; Hering, R.; Schulz, M.";Spatio-Temporal Trends in the Incidence of Type 2 Diabetes in Germany;Deutsches Arzteblatt International;;10.3238/arztebl.m2022.0405
AZEVMJQD;journalArticle;2023;"Tepe, E.; Safikhani, A.";Spatio-temporal modeling of parcel-level land-use changes using machine learning methods;Sustainable Cities and Society;;10.1016/j.scs.2023.104390
TJT72BBF;journalArticle;2023;"Lu, B.; Hu, Y.; Yang, D.; Liu, Y.; Liao, L.; Yin, Z.; Xia, T.; Dong, Z.; Harris, P.; Brunsdon, C.; Comber, L.; Dong, G.";GWmodelS: A software for geographically weighted models;SoftwareX;;10.1016/j.softx.2022.101291
2EF2BIQ3;journalArticle;2023;"Leandro, A.D.S.; Ayala, M.J.C.; Lopes, R.D.; Martins, C.A.; Maciel-de-Freitas, R.; Villela, D.A.M.";Entomo-Virological Aedes aegypti Surveillance Applied for Prediction of Dengue Transmission: A Spatio-Temporal Modeling Study;Pathogens;;10.3390/pathogens12010004
V9Q56A99;journalArticle;2022;"Kisekka, I.; Peddinti, S.R.; Kustas, W.P.; McElrone, A.J.; Bambach-Ortiz, N.; McKee, L.; Bastiaanssen, W.";Spatial–temporal modeling of root zone soil moisture dynamics in a vineyard using machine learning and remote sensing;Irrigation Science;;10.1007/s00271-022-00775-1
9U7X3YPZ;journalArticle;2023;"Orozco-Acosta, E.; Adin, A.; Ugarte, M.D.";Big problems in spatio-temporal disease mapping: Methods and software;Computer Methods and Programs in Biomedicine;;10.1016/j.cmpb.2023.107403
RDGX3TSN;journalArticle;2023;"Burbanks, A.; Cerasuolo, M.; Ronca, R.; Turner, L.";A hybrid spatiotemporal model of PCa dynamics and insights into optimal therapeutic strategies;Mathematical Biosciences;;10.1016/j.mbs.2022.108940
RNY699V3;journalArticle;2022;"Drymoni, K.; Browning, J.; Gudmundsson, A.";Spatial and temporal volcanotectonic evolution of Santorini volcano, Greece;Bulletin of Volcanology;;10.1007/s00445-022-01566-4
TXYR6DUW;journalArticle;2023;"Dimitriou, N.M.; Flores-Torres, S.; Kinsella, J.M.; Mitsis, G.D.";Quantifying the Morphology and Mechanisms of Cancer Progression in 3D In-Vitro Environments: Integrating Experiments and Multiscale Models;IEEE Transactions on Biomedical Engineering;;10.1109/TBME.2022.3216231
FP4E7I83;journalArticle;2022;"Jiang, S.; Fan, H.; Wang, C.";Improvement of Typhoon Intensity Forecasting by Using a Novel Spatio-Temporal Deep Learning Model;Remote Sensing;;10.3390/rs14205205
7FIW5PBB;journalArticle;2023;"Cao, M.; Fan, Y.; Zhang, Y.; Wang, J.; Yang, Y.";VDTR: Video Deblurring With Transformer;IEEE Transactions on Circuits and Systems for Video Technology;;10.1109/TCSVT.2022.3201045
9YLTFD6W;journalArticle;2022;"Barak-Ventura, R.; Marín, M.R.; Porfiri, M.";A spatiotemporal model of firearm ownership in the United States;Patterns;;10.1016/j.patter.2022.100546
2LRILHZF;journalArticle;2022;"Ozdemir, A.; Scerri, M.; Barron, A.B.; Philippides, A.; Mangan, M.; Vasilaki, E.; Manneschi, L.";EchoVPR: Echo State Networks for Visual Place Recognition;IEEE Robotics and Automation Letters;;10.1109/LRA.2022.3150505
BYXPRB2R;journalArticle;2023;"Arsand, J.B.; Dallegrave, A.; Jank, L.; Feijo, T.; Perin, M.; Hoff, R.B.; Arenzon, A.; Gomes, A.; Pizzolato, T.M.";Spatial-temporal occurrence of contaminants of emerging concern in urban rivers in southern Brazil;Chemosphere;;10.1016/j.chemosphere.2022.136814
3PCM5L2M;journalArticle;2023;"Li, H.; Liang, D.; Zhou, Y.; Shi, Y.; Feng, D.; Shi, S.";Spatiotemporal charging demand models for electric vehicles considering user strategies;Frontiers in Energy Research;;10.3389/fenrg.2022.1013154
AZUKZX2B;conferencePaper;2023;"Du, B.; Lin, S.; Gao, J.; Ji, X.; Wang, M.; Zhou, T.; He, H.; Jia, J.; Hu, N.";BASM: A Bottom-up Adaptive Spatiotemporal Model for Online Food Ordering Service;;Proceedings - International Conference on Data Engineering;10.1109/ICDE55515.2023.00271
ASBJ7XF2;journalArticle;2022;"Celani, A.; Giudici, P.";Endemic–epidemic models to understand COVID-19 spatio-temporal evolution;Spatial Statistics;;10.1016/j.spasta.2021.100528
NQERFTHB;conferencePaper;2023;"Achaji, L.; Moreau, J.; Aioun, F.; Charpillet, F.";Analysis Over Vision-Based Models for Pedestrian Action Anticipation;;IEEE Conference on Intelligent Transportation Systems, Proceedings, ITSC;10.1109/ITSC57777.2023.10422283
DJWVHTVS;journalArticle;2022;"Wan, M.; Zhang, K.; Wu, S.; Sun, P.; Li, L.";Development of a New Vertical Water Vapor Model for GNSS Water Vapor Tomography;Remote Sensing;;10.3390/rs14225656
JQWBYF9K;journalArticle;2023;"Lehneis, R.; Thrän, D.";Temporally and Spatially Resolved Simulation of the Wind Power Generation in Germany;Energies;;10.3390/en16073239
Z2AA9UKL;journalArticle;2023;"Wang, Y.; Wu, H.; Zhang, J.; Gao, Z.; Wang, J.; Yu, P.S.; Long, M.";PredRNN: A Recurrent Neural Network for Spatiotemporal Predictive Learning;IEEE Transactions on Pattern Analysis and Machine Intelligence;;10.1109/TPAMI.2022.3165153
PJWF53Z3;journalArticle;2022;"Giffin, A.; Hoppin, J.A.; Córdoba, L.; Solano-Díaz, K.; Ruepert, C.; Peñaloza-Castañeda, J.; Lindh, C.; Reich, B.J.; van Wendel de Joode, B.";Pyrimethanil and chlorpyrifos air concentrations and pregnant women's urinary metabolites in the Infants’ Environmental Health Study (ISA), Costa Rica;Environment International;;10.1016/j.envint.2022.107328
3IXW8EK2;journalArticle;2022;"Karppinen, S.; Rajala, T.; Mäntyniemi, S.; Kojola, I.; Vihola, M.";Identifying territories using presence-only citizen science data: An application to the Finnish wolf population;Ecological Modelling;;10.1016/j.ecolmodel.2022.110101
PLPCHBIV;journalArticle;2023;"Scheepens, D.R.; Schicker, I.; Hlaváčková-Schindler, K.; Plant, C.";Adapting a deep convolutional RNN model with imbalanced regression loss for improved spatio-temporal forecasting of extreme wind speed events in the short to medium range;Geoscientific Model Development;;10.5194/gmd-16-251-2023
YYEK2R2T;journalArticle;2023;"Odhiambo, J.N.; Dolan, C.B.; Troup, L.; Rojas, N.P.";Spatial and spatio-Temporal epidemiological approaches to inform COVID-19 surveillance and control: A systematic review of statistical and modelling methods in Africa;BMJ Open;;10.1136/bmjopen-2022-067134
9XMS72ET;journalArticle;2022;"Santos-Fernandez, E.; Ver Hoef, J.M.; Peterson, E.E.; McGree, J.; Isaak, D.J.; Mengersen, K.";Bayesian spatio-temporal models for stream networks;Computational Statistics and Data Analysis;;10.1016/j.csda.2022.107446
H3U45FIH;journalArticle;2022;"Zamberletti, P.; Papaïx, J.; Gabriel, E.; Opitz, T.";Understanding complex spatial dynamics from mechanistic models through spatio-temporal point processes;Ecography;;10.1111/ecog.05956
RTB2DPDU;journalArticle;2023;"Wang, Y.; Xie, N.; Wang, Z.; Ding, S.; Hu, X.; Wang, K.";Spatio-temporal distribution characteristics of the risk of viral hepatitis B incidence based on INLA in 14 prefectures of Xinjiang from 2004 to 2019;Mathematical Biosciences and Engineering;;10.3934/mbe.2023473
7F4PNJB5;journalArticle;2023;"Amaral, A.V.R.; González, J.A.; Moraga, P.";Spatio-temporal modeling of infectious diseases by integrating compartment and point process models;Stochastic Environmental Research and Risk Assessment;;10.1007/s00477-022-02354-4
L9FMX9RL;journalArticle;2022;Congdon, P.;A Model for Highly Fluctuating Spatio-Temporal Infection Data, with Applications to the COVID Epidemic;International Journal of Environmental Research and Public Health;;10.3390/ijerph19116669
STW8T49S;journalArticle;2022;"Fairbanks, E.L.; Baylis, M.; Daly, J.M.; Tildesley, M.J.";Inference for a spatio-temporal model with partial spatial data: African horse sickness virus in Morocco;Epidemics;;10.1016/j.epidem.2022.100566
VHWN8JWD;conferencePaper;2022;"Li, R.; Zhou, F.; Trajcevski, G.; Zhang, K.; Zhong, T.";A Probabilistic Framework for Land Deformation Prediction (Student Abstract);;Proceedings of the 36th AAAI Conference on Artificial Intelligence, AAAI 2022;10.1609/aaai.v36i11.21637
2FC4VRUJ;journalArticle;2022;"Saez, M.; Barceló, M.A.";Spatial prediction of air pollution levels using a hierarchical Bayesian spatiotemporal model in Catalonia, Spain;Environmental Modelling and Software;;10.1016/j.envsoft.2022.105369
H3VIEDEH;journalArticle;2023;"Jeong, J.; Kim, M.; Choi, J.";Investigating the spatio-temporal variation of hepatitis A in Korea using a Bayesian model;Frontiers in Public Health;;10.3389/fpubh.2022.1085077
MYLKNLFF;journalArticle;2022;"Campbell, L.P.; Guralnick, R.P.; Giordano, B.V.; Sallam, M.F.; Bauer, A.M.; Tavares, Y.; Allen, J.M.; Efstathion, C.; Bartlett, S.; Wishard, R.; Xue, R.-D.; Allen, B.; Tressler, M.; Qualls, W.; Burkett-Cadena, N.D.";Spatiotemporal Modeling of Zoonotic Arbovirus Transmission in Northeastern Florida Using Sentinel Chicken Surveillance and Earth Observation Data;Remote Sensing;;10.3390/rs14143388
IJCGSCZA;conferencePaper;2023;"Ávila, F.J.; Verstraeten, T.; Vratsinis, K.; Nowé, A.; Helsen, J.";Wind Power Prediction using Multi-Task Gaussian Process Regression with Lagged Inputs;;Journal of Physics: Conference Series;10.1088/1742-6596/2505/1/012035
KKCGEIBU;conferencePaper;2022;"Li, B.; Xiong, P.; Han, C.; Guo, T.";Shrinking Temporal Attention in Transformers for Video Action Recognition;;Proceedings of the 36th AAAI Conference on Artificial Intelligence, AAAI 2022;10.1609/aaai.v36i2.20013
9MUA8NNL;journalArticle;2023;"Semakula, M.; Niragire, F.; Faes, C.";Spatio-Temporal Bayesian Models for Malaria Risk Using Survey and Health Facility Routine Data in Rwanda;International Journal of Environmental Research and Public Health;;10.3390/ijerph20054283
8N54AVNN;journalArticle;2022;"Omori, K.L.; Thorson, J.T.";Identifying species complexes based on spatial and temporal clustering from joint dynamic species distribution models;ICES Journal of Marine Science;;10.1093/icesjms/fsac015
CLZC5PFM;journalArticle;2022;"Wan, M.; Zhang, K.; Wu, S.; Shen, Z.; Sun, P.; Li, L.";New Models for Vertical Distribution and Variation of Tropospheric Water Vapor—A Case Study for China;Atmosphere;;10.3390/atmos13122039
KT5QZH7J;journalArticle;2022;"Salas, S.M.; Yuan, X.; Sylven, C.; Nilsson, M.; Wählby, C.; Partel, G.";De novo spatiotemporal modelling of cell-type signatures in the developmental human heart using graph convolutional neural networks;PLoS Computational Biology;;10.1371/journal.pcbi.1010366
DVCC9N2U;journalArticle;2023;Li, M.;Cyclic simulation and energy assessment of closed-circuit RO (CCRO) of brackish water;Desalination;;10.1016/j.desal.2022.116149
LXP48ZS9;journalArticle;2022;"Punyapornwithaya, V.; Seesupa, S.; Phuykhamsingha, S.; Arjkumpa, O.; Sansamur, C.; Jarassaeng, C.";Spatio-temporal patterns of lumpy skin disease outbreaks in dairy farms in northeastern Thailand;Frontiers in Veterinary Science;;10.3389/fvets.2022.957306
REJZF48R;journalArticle;2023;"Zhao, Z.; Ye, R.; Wang, Y.; Tao, Y.";How Plot Spatial Morphology Drives Surface Thermal Environment: A Spatial and Temporal Analysis of Nanjing Main City;Sustainability (Switzerland);;10.3390/su15010383
LWPREEU9;conferencePaper;2023;"Zheng, S.; Ho, C.-H.; Peng, W.; Siegel, P.H.";Spatio-Temporal Modeling for Flash Memory Channels Using Conditional Generative Nets;;Proceedings -Design, Automation and Test in Europe, DATE;10.23919/DATE56975.2023.10137015
PGAX2X9A;journalArticle;2022;"Ravelli, E.; Gonzales Martinez, R.";Environmental risk factors of airborne viral transmission: Humidity, Influenza and SARS-CoV-2 in the Netherlands;Spatial and Spatio-temporal Epidemiology;;10.1016/j.sste.2021.100432
FYEKLM3L;journalArticle;2022;Wüstner, D.;Image segmentation and separation of spectrally similar dyes in fluorescence microscopy by dynamic mode decomposition of photobleaching kinetics;BMC Bioinformatics;;10.1186/s12859-022-04881-x
IV6ZWIRB;journalArticle;2022;"Jana, S.; Fu, S.H.; Gelband, H.; Brown, P.; Jha, P.";Spatio-temporal modelling of malaria mortality in India from 2004 to 2013 from the Million Death Study;Malaria Journal;;10.1186/s12936-022-04112-x
L6HHIAGD;conferencePaper;2022;"Jahn, M.W.; Kuper, P.; Breunig, M.";Efficient Spatio-Temporal Modelling to Enable Topological Analysis;;ISPRS Annals of the Photogrammetry, Remote Sensing and Spatial Information Sciences;10.5194/isprs-annals-X-4-W2-2022-137-2022
SPICDJEP;journalArticle;2022;"Mehdipour, P.; Mohammadi, E.; Sepanlou, S.G.; Ahmadvand, A.; Peykari, N.; Djalalinia, S.; Rezaei-Darzi, E.; Mohebi, F.; Moradi, Y.; Samaei, M.; Khosravi, A.; Jamshidi, H.; Farzadfar, F.; Azizi, F.; Khalili, D.; Khoshnia, M.; Kouhpayehzadeh, J.; Malekzadeh, R.; Merat, S.; Mirzazadeh, A.; Mohammad, K.; Mohammadifard, N.; Nabipour, I.; Parsaeian, M.; Pourshams, A.; Poustchi, H.; Sarrafzadegan, N.";Level and trend of total plasma cholesterol in national and subnational of Iran: a systematic review and age-spatio-temporal analysis from 1990 to 2016;Journal of Diabetes and Metabolic Disorders;;10.1007/s40200-022-01052-w
LS2N2RQD;journalArticle;2022;"Tibai, Z.; Turnár, S.; Tóth, G.; Hebling, J.; Jolly, S.W.";Spatiotemporal modeling of direct acceleration with high-field terahertz pulses;Optics Express;;10.1364/OE.461421
9HJAAU9V;conferencePaper;2021;"Li, X.; Wu, J.; Xu, Z.; Liu, K.; Yu, J.; Guan, X.";Uncertainty Set Prediction of Aggregated Wind Power Generation based on Bayesian LSTM and Spatio- Temporal Analysis;;IEEE International Conference on Automation Science and Engineering;10.1109/CASE49439.2021.9551610
AAVHFL6M;conferencePaper;2021;"Liu, J.; Xiao, Y.; Li, Y.; Shi, G.; Saad, W.; Poor, H.V.";Spatio-temporal Modeling for Large-scale Vehicular Networks Using Graph Convolutional Networks;;IEEE International Conference on Communications;10.1109/ICC42927.2021.9500751
IKIYBERZ;journalArticle;2022;"Fung, K.F.; Chew, K.S.; Huang, Y.F.; Ahmed, A.N.; Teo, F.Y.; Ng, J.L.; Elshafie, A.";Evaluation of spatial interpolation methods and spatiotemporal modeling of rainfall distribution in Peninsular Malaysia;Ain Shams Engineering Journal;;10.1016/j.asej.2021.09.001
63RTRZLL;conferencePaper;2022;"Li, J.; Armandpour, M.";DEEP SPATIO-TEMPORAL WIND POWER FORECASTING;;ICASSP, IEEE International Conference on Acoustics, Speech and Signal Processing - Proceedings;10.1109/ICASSP43922.2022.9747383
QB3WXBPW;journalArticle;2021;Li, M.;A spatiotemporal model for dynamic RO simulations;Desalination;;10.1016/j.desal.2021.115229
